temple,date,hour,day_of_week,is_weekend,is_holiday,is_festival,weather,temperature,previous_visitors,current_crowd,visitors
Dwarka,2025-04-19,2,Saturday,1,0,0,Clear,19.0,37,300,37
Dwarka,2025-04-19,3,Saturday,1,0,0,Clear,19.8,37,278,98
Dwarka,2025-04-19,4,Saturday,1,0,0,Clear,19.4,98,890,559
Dwarka,2025-04-19,5,Saturday,1,0,0,Clear,21.3,559,2938,1844
Dwarka,2025-04-19,6,Saturday,1,0,0,Clear,21.1,1844,4496,2167
Dwarka,2025-04-19,7,Saturday,1,0,0,Clear,23.0,2167,6117,3009
Dwarka,2025-04-19,8,Saturday,1,0,0,Clear,25.4,3009,7489,3457
Dwarka,2025-04-19,9,Saturday,1,0,0,Clear,25.2,3457,7670,3013
Dwarka,2025-04-19,10,Saturday,1,0,0,Clear,27.6,3013,7185,2631
Dwarka,2025-04-19,11,Saturday,1,0,0,Clear,27.9,2631,6035,1986
Dwarka,2025-04-19,12,Saturday,1,0,0,Clear,28.9,1986,4672,1411
Dwarka,2025-04-19,13,Saturday,1,0,0,Clear,29.9,1411,3738,1178
Dwarka,2025-04-19,14,Saturday,1,0,0,Clear,29.5,1178,3881,1540
Dwarka,2025-04-19,15,Saturday,1,0,0,Clear,29.8,1540,4895,2156
Dwarka,2025-04-19,16,Saturday,1,0,0,Clear,29.2,2156,5349,2245
Dwarka,2025-04-19,17,Saturday,1,0,0,Clear,27.6,2245,8065,3883
Dwarka,2025-04-19,18,Saturday,1,0,0,Clear,27.5,3883,9055,3804
Dwarka,2025-04-19,19,Saturday,1,0,0,Clear,26.0,3804,7469,2325
Dwarka,2025-04-19,20,Saturday,1,0,0,Clear,23.9,2325,6524,2185
Dwarka,2025-04-19,21,Saturday,1,0,0,Clear,24.3,2185,5032,1375
Dwarka,2025-04-19,22,Saturday,1,0,0,Clear,21.7,1375,3284,646
Dwarka,2025-04-19,23,Saturday,1,0,0,Clear,21.0,646,1783,177
Dwarka,2025-04-20,0,Sunday,1,0,1,Clear,23.1,177,1041,163
Dwarka,2025-04-20,1,Sunday,1,0,1,Clear,24.0,163,633,109
Dwarka,2025-04-20,2,Sunday,1,0,1,Clear,23.7,109,437,97
Dwarka,2025-04-20,3,Sunday,1,0,1,Clear,22.7,97,622,306
Dwarka,2025-04-20,4,Sunday,1,0,1,Clear,23.6,306,2476,1596
Dwarka,2025-04-20,5,Sunday,1,0,1,Clear,24.2,1596,8352,5274
Dwarka,2025-04-20,6,Sunday,1,0,1,Clear,26.0,5274,12402,6256
Dwarka,2025-04-20,7,Sunday,1,0,1,Clear,27.7,6256,17042,8401
Dwarka,2025-04-20,8,Sunday,1,0,1,Clear,27.6,8401,18837,7860
Dwarka,2025-04-20,9,Sunday,1,0,1,Clear,31.6,7860,18623,6900
Dwarka,2025-04-20,10,Sunday,1,0,1,Clear,31.2,6900,21071,8806
Dwarka,2025-04-20,11,Sunday,1,0,1,Clear,32.7,8806,16673,4787
Dwarka,2025-04-20,12,Sunday,1,0,1,Clear,33.0,4787,13767,4207
Dwarka,2025-04-20,13,Sunday,1,0,1,Clear,34.0,4207,12426,4287
Dwarka,2025-04-20,14,Sunday,1,0,1,Clear,33.4,4287,11139,4001
Dwarka,2025-04-20,15,Sunday,1,0,1,Clear,32.9,4001,12201,4896
Dwarka,2025-04-20,16,Sunday,1,0,1,Clear,32.8,4896,15047,6604
Dwarka,2025-04-20,17,Sunday,1,0,1,Clear,32.4,6604,20166,9527
Dwarka,2025-04-20,18,Sunday,1,0,1,Clear,30.7,9527,25029,11881
Dwarka,2025-04-20,19,Sunday,1,0,1,Clear,28.6,11881,23686,8889
Dwarka,2025-04-20,20,Sunday,1,0,1,Clear,29.7,8889,19563,6677
Dwarka,2025-04-20,21,Sunday,1,0,1,Clear,27.3,6677,14926,3928
Dwarka,2025-04-20,22,Sunday,1,0,1,Clear,26.0,3928,8780,1642
Dwarka,2025-04-20,23,Sunday,1,0,1,Clear,24.2,1642,5356,709
Dwarka,2025-04-21,0,Monday,0,0,0,Clear,21.9,709,2491,35
Dwarka,2025-04-21,1,Monday,0,0,0,Clear,21.4,35,1181,22
Dwarka,2025-04-21,2,Monday,0,0,0,Clear,20.7,22,553,25
Dwarka,2025-04-21,3,Monday,0,0,0,Clear,21.7,25,345,61
Dwarka,2025-04-21,4,Monday,0,0,0,Clear,22.0,61,758,443
Dwarka,2025-04-21,5,Monday,0,0,0,Clear,22.4,443,1434,777
Dwarka,2025-04-21,6,Monday,0,0,0,Clear,24.7,777,2419,1256
Dwarka,2025-04-21,7,Monday,0,0,0,Clear,25.6,1256,4225,2253
Dwarka,2025-04-21,8,Monday,0,0,0,Clear,26.5,2253,5251,2335
Dwarka,2025-04-21,9,Monday,0,0,0,Clear,29.2,2335,5288,2036
Dwarka,2025-04-21,10,Monday,0,0,0,Clear,28.4,2036,4295,1436
Dwarka,2025-04-21,11,Monday,0,0,0,Clear,30.1,1436,3970,1414
Dwarka,2025-04-21,12,Monday,0,0,0,Clear,31.7,1414,3104,916
Dwarka,2025-04-21,13,Monday,0,0,0,Clear,31.6,916,2601,815
Dwarka,2025-04-21,14,Monday,0,0,0,Clear,31.8,815,2373,853
Dwarka,2025-04-21,15,Monday,0,0,0,Clear,32.9,853,2948,1402
Dwarka,2025-04-21,16,Monday,0,0,0,Clear,29.6,1402,3652,1610
Dwarka,2025-04-21,17,Monday,0,0,0,Clear,29.9,1610,4779,2238
Dwarka,2025-04-21,18,Monday,0,0,0,Clear,29.0,2238,5404,2349
Dwarka,2025-04-21,19,Monday,0,0,0,Clear,27.7,2349,5164,1907
Dwarka,2025-04-21,20,Monday,0,0,0,Clear,27.6,1907,4494,1435
Dwarka,2025-04-21,21,Monday,0,0,0,Clear,25.1,1435,3277,855
Dwarka,2025-04-21,22,Monday,0,0,0,Clear,24.0,855,2054,296
Dwarka,2025-04-21,23,Monday,0,0,0,Clear,23.0,296,1293,140
Dwarka,2025-04-22,0,Tuesday,0,0,0,Cloudy,28.5,140,630,29
Dwarka,2025-04-22,1,Tuesday,0,0,0,Cloudy,28.0,29,338,20
Dwarka,2025-04-22,2,Tuesday,0,0,0,Cloudy,28.3,20,179,18
Dwarka,2025-04-22,3,Tuesday,0,0,0,Cloudy,27.3,18,161,54
Dwarka,2025-04-22,4,Tuesday,0,0,0,Cloudy,27.5,54,575,372
Dwarka,2025-04-22,5,Tuesday,0,0,0,Cloudy,28.3,372,1239,719
Dwarka,2025-04-22,6,Tuesday,0,0,0,Cloudy,30.4,719,2479,1357
Dwarka,2025-04-22,7,Tuesday,0,0,0,Cloudy,31.0,1357,3460,1628
Dwarka,2025-04-22,8,Tuesday,0,0,0,Cloudy,32.5,1628,4608,2150
Dwarka,2025-04-22,9,Tuesday,0,0,0,Cloudy,32.5,2150,4805,1846
Dwarka,2025-04-22,10,Tuesday,0,0,0,Cloudy,35.7,1846,3689,1081
Dwarka,2025-04-22,11,Tuesday,0,0,0,Cloudy,35.9,1081,3288,1010
Dwarka,2025-04-22,12,Tuesday,0,0,0,Cloudy,37.1,1010,2667,774
Dwarka,2025-04-22,13,Tuesday,0,0,0,Cloudy,38.0,774,1854,456
Dwarka,2025-04-22,14,Tuesday,0,0,0,Cloudy,36.9,456,2058,866
Dwarka,2025-04-22,15,Tuesday,0,0,0,Rainy,37.4,866,2398,993
Dwarka,2025-04-22,16,Tuesday,0,0,0,Rainy,37.5,993,2484,975
Dwarka,2025-04-22,17,Tuesday,0,0,0,Cloudy,35.8,975,3399,1724
Dwarka,2025-04-22,18,Tuesday,0,0,0,Cloudy,35.7,1724,4043,1765
Dwarka,2025-04-22,19,Tuesday,0,0,0,Cloudy,33.9,1765,4453,1870
Dwarka,2025-04-22,20,Tuesday,0,0,0,Cloudy,32.5,1870,3969,1409
Dwarka,2025-04-22,21,Tuesday,0,0,0,Cloudy,31.7,1409,2706,664
Dwarka,2025-04-22,22,Tuesday,0,0,0,Cloudy,29.9,664,1815,317
Dwarka,2025-04-22,23,Tuesday,0,0,0,Cloudy,29.7,317,955,94
Dwarka,2025-04-23,0,Wednesday,0,0,0,Sunny,28.0,94,490,27
Dwarka,2025-04-23,1,Wednesday,0,0,0,Sunny,27.5,27,240,23
Dwarka,2025-04-23,2,Wednesday,0,0,0,Sunny,27.1,23,148,19
Dwarka,2025-04-23,3,Wednesday,0,0,0,Sunny,27.0,19,142,53
Dwarka,2025-04-23,4,Wednesday,0,0,0,Sunny,28.8,53,594,389
Dwarka,2025-04-23,5,Wednesday,0,0,0,Sunny,28.7,389,1127,621
Dwarka,2025-04-23,6,Wednesday,0,0,0,Sunny,30.4,621,2068,1156
Dwarka,2025-04-23,7,Wednesday,0,0,0,Sunny,31.5,1156,3415,1831
Dwarka,2025-04-23,8,Wednesday,0,0,0,Sunny,32.4,1831,3824,1535
Dwarka,2025-04-23,9,Wednesday,0,0,0,Sunny,33.3,1535,4291,1821
Dwarka,2025-04-23,10,Wednesday,0,0,0,Sunny,36.1,1821,3843,1316
Dwarka,2025-04-23,11,Wednesday,0,0,0,Sunny,35.4,1316,3171,942
Dwarka,2025-04-23,12,Wednesday,0,0,0,Sunny,36.2,942,2686,805
Dwarka,2025-04-23,13,Wednesday,0,0,0,Sunny,38.0,805,2089,668
Dwarka,2025-04-23,14,Wednesday,0,0,0,Sunny,38.0,668,2364,1033
Dwarka,2025-04-23,15,Wednesday,0,0,0,Sunny,37.3,1033,2609,1068
Dwarka,2025-04-23,16,Wednesday,0,0,0,Sunny,38.0,1068,2903,1292
Dwarka,2025-04-23,17,Wednesday,0,0,0,Sunny,37.9,1292,3871,1822
Dwarka,2025-04-23,18,Wednesday,0,0,0,Sunny,35.0,1822,4834,2138
Dwarka,2025-04-23,19,Wednesday,0,0,0,Sunny,34.3,2138,5035,2039
Dwarka,2025-04-23,20,Wednesday,0,0,0,Sunny,32.6,2039,4196,1276
Dwarka,2025-04-23,21,Wednesday,0,0,0,Sunny,31.5,1276,2883,620
Dwarka,2025-04-23,22,Wednesday,0,0,0,Sunny,29.9,620,1776,289
Dwarka,2025-04-23,23,Wednesday,0,0,0,Sunny,28.5,289,862,90
Dwarka,2025-04-24,0,Thursday,0,0,0,Sunny,25.7,90,395,30
Dwarka,2025-04-24,1,Thursday,0,0,0,Sunny,24.8,30,230,23
Dwarka,2025-04-24,2,Thursday,0,0,0,Sunny,25.5,23,147,22
Dwarka,2025-04-24,3,Thursday,0,0,0,Sunny,25.1,22,152,61
Dwarka,2025-04-24,4,Thursday,0,0,0,Sunny,25.3,61,520,334
Dwarka,2025-04-24,5,Thursday,0,0,0,Sunny,27.0,334,1236,740
Dwarka,2025-04-24,6,Thursday,0,0,0,Sunny,28.2,740,2666,1514
Dwarka,2025-04-24,7,Thursday,0,0,0,Sunny,29.3,1514,3544,1674
Dwarka,2025-04-24,8,Thursday,0,0,0,Sunny,30.4,1674,4018,1786
Dwarka,2025-04-24,9,Thursday,0,0,0,Sunny,31.3,1786,4955,2271
Dwarka,2025-04-24,10,Thursday,0,0,0,Sunny,33.7,2271,4411,1427
Dwarka,2025-04-24,11,Thursday,0,0,0,Sunny,34.6,1427,4035,1390
Dwarka,2025-04-24,12,Thursday,0,0,0,Sunny,35.7,1390,3320,902
Dwarka,2025-04-24,13,Thursday,0,0,0,Sunny,34.4,902,2679,787
Dwarka,2025-04-24,14,Thursday,0,0,0,Sunny,35.0,787,2516,982
Dwarka,2025-04-24,15,Thursday,0,0,0,Sunny,35.0,982,2561,933
Dwarka,2025-04-24,16,Thursday,0,0,0,Sunny,34.8,933,4015,2027
Dwarka,2025-04-24,17,Thursday,0,0,0,Sunny,34.3,2027,4269,1809
Dwarka,2025-04-24,18,Thursday,0,0,0,Sunny,33.3,1809,4725,2084
Dwarka,2025-04-24,19,Thursday,0,0,0,Sunny,30.8,2084,4549,1537
Dwarka,2025-04-24,20,Thursday,0,0,0,Sunny,31.7,1537,3990,1326
Dwarka,2025-04-24,21,Thursday,0,0,0,Sunny,28.8,1326,2958,675
Dwarka,2025-04-24,22,Thursday,0,0,0,Sunny,28.8,675,1807,291
Dwarka,2025-04-24,23,Thursday,0,0,0,Sunny,26.4,291,1056,102
Dwarka,2025-04-25,0,Friday,0,0,0,Sunny,21.8,102,579,37
Dwarka,2025-04-25,1,Friday,0,0,0,Sunny,20.9,37,296,29
Dwarka,2025-04-25,2,Friday,0,0,0,Sunny,20.4,29,157,25
Dwarka,2025-04-25,3,Friday,0,0,0,Sunny,20.2,25,156,57
Dwarka,2025-04-25,4,Friday,0,0,0,Sunny,20.9,57,619,401
Dwarka,2025-04-25,5,Friday,0,0,0,Sunny,21.2,401,1291,740
Dwarka,2025-04-25,6,Friday,0,0,0,Sunny,22.4,740,2584,1442
Dwarka,2025-04-25,7,Friday,0,0,0,Sunny,25.1,1442,4500,2364
Dwarka,2025-04-25,8,Friday,0,0,0,Sunny,26.6,2364,4656,1813
Dwarka,2025-04-25,9,Friday,0,0,0,Sunny,26.9,1813,4873,1908
Dwarka,2025-04-25,10,Friday,0,0,0,Sunny,27.5,1908,4350,1435
Dwarka,2025-04-25,11,Friday,0,0,0,Sunny,29.9,1435,3993,1479
Dwarka,2025-04-25,12,Friday,0,0,0,Sunny,30.9,1479,3407,1098
Dwarka,2025-04-25,13,Friday,0,0,0,Sunny,30.3,1098,2839,841
Dwarka,2025-04-25,14,Friday,0,0,0,Sunny,31.9,841,2742,1034
Dwarka,2025-04-25,15,Friday,0,0,0,Sunny,30.9,1034,3219,1438
Dwarka,2025-04-25,16,Friday,0,0,0,Sunny,28.7,1438,4542,2117
Dwarka,2025-04-25,17,Friday,0,0,0,Sunny,29.2,2117,4869,2003
Dwarka,2025-04-25,18,Friday,0,0,0,Sunny,28.4,2003,6097,2780
Dwarka,2025-04-25,19,Friday,0,0,0,Sunny,26.8,2780,5386,1728
Dwarka,2025-04-25,20,Friday,0,0,0,Sunny,26.2,1728,4788,1724
Dwarka,2025-04-25,21,Friday,0,0,0,Sunny,25.6,1724,3349,718
Dwarka,2025-04-25,22,Friday,0,0,0,Sunny,22.1,718,2199,345
Dwarka,2025-04-25,23,Friday,0,0,0,Sunny,22.7,345,1187,118
Dwarka,2025-04-26,0,Saturday,1,0,0,Rainy,25.5,118,576,39
Dwarka,2025-04-26,1,Saturday,1,0,0,Rainy,24.3,39,294,26
Dwarka,2025-04-26,2,Saturday,1,0,0,Rainy,24.2,26,180,27
Dwarka,2025-04-26,3,Saturday,1,0,0,Rainy,23.7,27,179,73
Dwarka,2025-04-26,4,Saturday,1,0,0,Rainy,24.3,73,724,467
Dwarka,2025-04-26,5,Saturday,1,0,0,Rainy,26.1,467,1954,1172
Dwarka,2025-04-26,6,Saturday,1,0,0,Rainy,28.8,1172,3520,1863
Dwarka,2025-04-26,7,Saturday,1,0,0,Rainy,28.6,1863,5390,2630
Dwarka,2025-04-26,8,Saturday,1,0,0,Rainy,29.1,2630,5858,2392
Dwarka,2025-04-26,9,Saturday,1,0,0,Rainy,30.6,2392,6208,2353
Dwarka,2025-04-26,10,Saturday,1,0,0,Rainy,31.6,2353,5507,1853
Dwarka,2025-04-26,11,Saturday,1,0,0,Rainy,32.9,1853,4261,1255
Dwarka,2025-04-26,12,Saturday,1,0,0,Rainy,34.3,1255,3689,1305
Dwarka,2025-04-26,13,Saturday,1,0,0,Rainy,33.7,1305,2888,964
Dwarka,2025-04-26,14,Saturday,1,0,0,Rainy,34.3,964,2710,947
Dwarka,2025-04-26,15,Saturday,1,0,0,Rainy,35.3,947,3117,1397
Dwarka,2025-04-26,16,Saturday,1,0,0,Rainy,33.7,1397,4144,1966
Dwarka,2025-04-26,17,Saturday,1,0,0,Rainy,33.1,1966,5665,2703
Dwarka,2025-04-26,18,Saturday,1,0,0,Rainy,31.7,2703,6012,2458
Dwarka,2025-04-26,19,Saturday,1,0,0,Rainy,30.2,2458,5884,2212
Dwarka,2025-04-26,20,Saturday,1,0,0,Rainy,29.5,2212,5554,2036
Dwarka,2025-04-26,21,Saturday,1,0,0,Rainy,28.6,2036,3968,988
Dwarka,2025-04-26,22,Saturday,1,0,0,Rainy,26.6,988,2483,409
Dwarka,2025-04-26,23,Saturday,1,0,0,Rainy,25.0,409,1386,115
Dwarka,2025-04-27,0,Sunday,1,0,0,Sunny,26.5,115,794,78
Dwarka,2025-04-27,1,Sunday,1,0,0,Sunny,26.4,78,418,43
Dwarka,2025-04-27,2,Sunday,1,0,0,Sunny,25.5,43,262,47
Dwarka,2025-04-27,3,Sunday,1,0,0,Sunny,24.8,47,320,145
Dwarka,2025-04-27,4,Sunday,1,0,0,Sunny,26.5,145,1430,959
Dwarka,2025-04-27,5,Sunday,1,0,0,Sunny,26.9,959,2955,1689
Dwarka,2025-04-27,6,Sunday,1,0,0,Sunny,28.2,1689,6581,3789
Dwarka,2025-04-27,7,Sunday,1,0,0,Sunny,30.2,3789,8384,4034
Dwarka,2025-04-27,8,Sunday,1,0,0,Sunny,29.7,4034,9001,3633
Dwarka,2025-04-27,9,Sunday,1,0,0,Sunny,32.3,3633,9365,3796
Dwarka,2025-04-27,10,Sunday,1,0,0,Sunny,34.8,3796,8744,2993
Dwarka,2025-04-27,11,Sunday,1,0,0,Sunny,34.7,2993,8081,2694
Dwarka,2025-04-27,12,Sunday,1,0,0,Sunny,36.4,2694,6510,1834
Dwarka,2025-04-27,13,Sunday,1,0,0,Sunny,36.3,1834,5388,1653
Dwarka,2025-04-27,14,Sunday,1,0,0,Sunny,35.8,1653,5121,1933
Dwarka,2025-04-27,15,Sunday,1,0,0,Sunny,36.6,1933,5763,2566
Dwarka,2025-04-27,16,Sunday,1,0,0,Sunny,35.1,2566,5845,2331
Dwarka,2025-04-27,17,Sunday,1,0,0,Sunny,34.7,2331,8724,4178
Dwarka,2025-04-27,18,Sunday,1,0,0,Sunny,33.9,4178,10463,4903
Dwarka,2025-04-27,19,Sunday,1,0,0,Sunny,32.1,4903,9632,3561
Dwarka,2025-04-27,20,Sunday,1,0,0,Sunny,30.5,3561,7405,2279
Dwarka,2025-04-27,21,Sunday,1,0,0,Sunny,30.1,2279,5657,1624
Dwarka,2025-04-27,22,Sunday,1,0,0,Sunny,28.3,1624,3815,814
Dwarka,2025-04-27,23,Sunday,1,0,0,Sunny,27.6,814,2062,213
Dwarka,2025-04-28,0,Monday,0,0,0,Sunny,25.1,213,1045,35
Dwarka,2025-04-28,1,Monday,0,0,0,Sunny,24.6,35,476,24
Dwarka,2025-04-28,2,Monday,0,0,0,Sunny,22.9,24,239,23
Dwarka,2025-04-28,3,Monday,0,0,0,Sunny,23.2,23,182,51
Dwarka,2025-04-28,4,Monday,0,0,0,Sunny,24.1,51,593,372
Dwarka,2025-04-28,5,Monday,0,0,0,Sunny,25.0,372,1329,788
Dwarka,2025-04-28,6,Monday,0,0,0,Sunny,26.8,788,2453,1370
Dwarka,2025-04-28,7,Monday,0,0,0,Sunny,27.6,1370,3450,1706
Dwarka,2025-04-28,8,Monday,0,0,0,Sunny,29.0,1706,4489,1957
Dwarka,2025-04-28,9,Monday,0,0,0,Sunny,30.1,1957,4585,1955
Dwarka,2025-04-28,10,Monday,0,0,0,Sunny,30.9,1955,3921,1352
Dwarka,2025-04-28,11,Monday,0,0,0,Sunny,32.8,1352,3848,1432
Dwarka,2025-04-28,12,Monday,0,0,0,Sunny,33.2,1432,3051,816
Dwarka,2025-04-28,13,Monday,0,0,0,Sunny,35.1,816,2590,783
Dwarka,2025-04-28,14,Monday,0,0,0,Sunny,34.3,783,2553,1024
Dwarka,2025-04-28,15,Monday,0,0,0,Sunny,33.6,1024,3013,1269
Dwarka,2025-04-28,16,Monday,0,0,0,Sunny,32.9,1269,3098,1250
Dwarka,2025-04-28,17,Monday,0,0,0,Sunny,33.1,1250,3609,1637
Dwarka,2025-04-28,18,Monday,0,0,0,Sunny,31.5,1637,4639,2115
Dwarka,2025-04-28,19,Monday,0,0,0,Sunny,29.4,2115,4645,1693
Dwarka,2025-04-28,20,Monday,0,0,0,Sunny,28.1,1693,4238,1576
Dwarka,2025-04-28,21,Monday,0,0,0,Sunny,28.0,1576,2911,736
Dwarka,2025-04-28,22,Monday,0,0,0,Sunny,25.9,736,1872,352
Dwarka,2025-04-28,23,Monday,0,0,0,Sunny,25.8,352,1022,131
Dwarka,2025-04-29,0,Tuesday,0,0,0,Clear,22.0,131,552,35
Dwarka,2025-04-29,1,Tuesday,0,0,0,Clear,21.7,35,311,20
Dwarka,2025-04-29,2,Tuesday,0,0,0,Clear,23.0,20,158,21
Dwarka,2025-04-29,3,Tuesday,0,0,0,Clear,22.2,21,154,57
Dwarka,2025-04-29,4,Tuesday,0,0,0,Clear,23.0,57,569,370
Dwarka,2025-04-29,5,Tuesday,0,0,0,Clear,22.9,370,1273,730
Dwarka,2025-04-29,6,Tuesday,0,0,0,Clear,24.0,730,2568,1443
Dwarka,2025-04-29,7,Tuesday,0,0,0,Clear,26.7,1443,3436,1712
Dwarka,2025-04-29,8,Tuesday,0,0,0,Clear,27.5,1712,4975,2420
Dwarka,2025-04-29,9,Tuesday,0,0,0,Clear,28.0,2420,4253,1466
Dwarka,2025-04-29,10,Tuesday,0,0,0,Clear,31.0,1466,3813,1362
Dwarka,2025-04-29,11,Tuesday,0,0,0,Clear,30.7,1362,3486,1120
Dwarka,2025-04-29,12,Tuesday,0,0,0,Clear,31.1,1120,2943,933
Dwarka,2025-04-29,13,Tuesday,0,0,0,Clear,32.9,933,2576,857
Dwarka,2025-04-29,14,Tuesday,0,0,0,Clear,32.2,857,2401,867
Dwarka,2025-04-29,15,Tuesday,0,0,0,Clear,31.2,867,2977,1341
Dwarka,2025-04-29,16,Tuesday,0,0,0,Clear,31.0,1341,2808,1145
Dwarka,2025-04-29,17,Tuesday,0,0,0,Clear,31.3,1145,3600,1691
Dwarka,2025-04-29,18,Tuesday,0,0,0,Clear,30.0,1691,4279,1855
Dwarka,2025-04-29,19,Tuesday,0,0,0,Clear,28.5,1855,4056,1603
Dwarka,2025-04-29,20,Tuesday,0,0,0,Clear,26.6,1603,3642,1305
Dwarka,2025-04-29,21,Tuesday,0,0,0,Clear,26.5,1305,3073,939
Dwarka,2025-04-29,22,Tuesday,0,0,0,Clear,25.4,939,1882,331
Dwarka,2025-04-29,23,Tuesday,0,0,0,Clear,23.5,331,1054,129
Dwarka,2025-04-30,0,Wednesday,0,0,0,Clear,22.1,129,586,28
Dwarka,2025-04-30,1,Wednesday,0,0,0,Clear,21.9,28,308,23
Dwarka,2025-04-30,2,Wednesday,0,0,0,Clear,20.9,23,165,18
Dwarka,2025-04-30,3,Wednesday,0,0,0,Clear,22.0,18,156,55
Dwarka,2025-04-30,4,Wednesday,0,0,0,Clear,21.4,55,560,362
Dwarka,2025-04-30,5,Wednesday,0,0,0,Clear,23.3,362,1361,821
Dwarka,2025-04-30,6,Wednesday,0,0,0,Clear,24.8,821,3175,1848
Dwarka,2025-04-30,7,Wednesday,0,0,0,Clear,25.4,1848,3792,1692
Dwarka,2025-04-30,8,Wednesday,0,0,0,Clear,26.4,1692,4379,1972
Dwarka,2025-04-30,9,Wednesday,0,0,0,Clear,27.0,1972,4469,1752
Dwarka,2025-04-30,10,Wednesday,0,0,0,Clear,29.1,1752,3852,1241
Dwarka,2025-04-30,11,Wednesday,0,0,0,Clear,29.9,1241,3590,1169
Dwarka,2025-04-30,12,Wednesday,0,0,0,Clear,31.8,1169,2561,702
Dwarka,2025-04-30,13,Wednesday,0,0,0,Clear,32.0,702,1935,614
Dwarka,2025-04-30,14,Wednesday,0,0,0,Clear,32.4,614,2182,913
Dwarka,2025-04-30,15,Wednesday,0,0,0,Clear,32.0,913,2537,1129
Dwarka,2025-04-30,16,Wednesday,0,0,0,Clear,31.7,1129,3619,1801
Dwarka,2025-04-30,17,Wednesday,0,0,0,Clear,29.9,1801,3854,1624
Dwarka,2025-04-30,18,Wednesday,0,0,0,Clear,29.6,1624,3997,1560
Dwarka,2025-04-30,19,Wednesday,0,0,0,Clear,28.6,1560,3624,1333
Dwarka,2025-04-30,20,Wednesday,0,0,0,Clear,26.9,1333,3432,1220
Dwarka,2025-04-30,21,Wednesday,0,0,0,Clear,25.4,1220,2758,842
Dwarka,2025-04-30,22,Wednesday,0,0,0,Clear,23.6,842,1741,273
Dwarka,2025-04-30,23,Wednesday,0,0,0,Clear,23.1,273,1012,112
Dwarka,2025-05-01,0,Thursday,0,0,0,Clear,22.3,112,515,29
Dwarka,2025-05-01,1,Thursday,0,0,0,Clear,23.0,29,277,25
Dwarka,2025-05-01,2,Thursday,0,0,0,Clear,22.1,25,161,20
Dwarka,2025-05-01,3,Thursday,0,0,0,Clear,22.5,20,160,59
Dwarka,2025-05-01,4,Thursday,0,0,0,Clear,21.6,59,582,370
Dwarka,2025-05-01,5,Thursday,0,0,0,Clear,23.5,370,1527,927
Dwarka,2025-05-01,6,Thursday,0,0,0,Clear,25.0,927,2407,1270
Dwarka,2025-05-01,7,Thursday,0,0,0,Clear,26.6,1270,3907,2037
Dwarka,2025-05-01,8,Thursday,0,0,0,Clear,26.7,2037,4700,2005
Dwarka,2025-05-01,9,Thursday,0,0,0,Clear,29.9,2005,4380,1712
Dwarka,2025-05-01,10,Thursday,0,0,0,Clear,30.6,1712,4173,1460
Dwarka,2025-05-01,11,Thursday,0,0,0,Clear,31.4,1460,3514,1115
Dwarka,2025-05-01,12,Thursday,0,0,0,Clear,32.8,1115,2743,847
Dwarka,2025-05-01,13,Thursday,0,0,0,Clear,31.6,847,2218,688
Dwarka,2025-05-01,14,Thursday,0,0,0,Clear,33.2,688,2229,801
Dwarka,2025-05-01,15,Thursday,0,0,0,Clear,31.7,801,3280,1569
Dwarka,2025-05-01,16,Thursday,0,0,0,Clear,32.1,1569,3302,1283
Dwarka,2025-05-01,17,Thursday,0,0,0,Clear,31.0,1283,3856,1665
Dwarka,2025-05-01,18,Thursday,0,0,0,Clear,29.6,1665,4436,1929
Dwarka,2025-05-01,19,Thursday,0,0,0,Clear,28.5,1929,5060,2213
Dwarka,2025-05-01,20,Thursday,0,0,0,Clear,27.7,2213,4248,1316
Dwarka,2025-05-01,21,Thursday,0,0,0,Clear,26.4,1316,3199,839
Dwarka,2025-05-01,22,Thursday,0,0,0,Clear,25.0,839,1965,326
Dwarka,2025-05-01,23,Thursday,0,0,0,Clear,23.2,326,1099,107
Dwarka,2025-05-02,0,Friday,0,0,0,Sunny,20.0,107,574,39
Dwarka,2025-05-02,1,Friday,0,0,0,Sunny,19.2,39,312,24
Dwarka,2025-05-02,2,Friday,0,0,0,Sunny,19.0,24,192,26
Dwarka,2025-05-02,3,Friday,0,0,0,Sunny,19.0,26,184,68
Dwarka,2025-05-02,4,Friday,0,0,0,Sunny,20.9,68,673,431
Dwarka,2025-05-02,5,Friday,0,0,0,Sunny,20.6,431,1399,803
Dwarka,2025-05-02,6,Friday,0,0,0,Sunny,22.2,803,2785,1621
Dwarka,2025-05-02,7,Friday,0,0,0,Sunny,22.9,1621,3892,1886
Dwarka,2025-05-02,8,Friday,0,0,0,Sunny,25.2,1886,5477,2567
Dwarka,2025-05-02,9,Friday,0,0,0,Sunny,25.3,2567,5262,2052
Dwarka,2025-05-02,10,Friday,0,0,0,Sunny,26.5,2052,4500,1585
Dwarka,2025-05-02,11,Friday,0,0,0,Sunny,28.8,1585,3836,1132
Dwarka,2025-05-02,12,Friday,0,0,0,Sunny,29.6,1132,3190,1075
Dwarka,2025-05-02,13,Friday,0,0,0,Sunny,28.4,1075,2698,829
Dwarka,2025-05-02,14,Friday,0,0,0,Sunny,29.5,829,2651,949
Dwarka,2025-05-02,15,Friday,0,0,0,Sunny,30.4,949,3107,1354
Dwarka,2025-05-02,16,Friday,0,0,0,Sunny,27.9,1354,3885,1745
